,school_name,school_id,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300
12721,USHORA-UTEMINI,PS1801084,58,106.7586,D,Singida,Iramba,35,23,1.5217391304347827,0.3448275862068966,34.1580705136113
12722,USURE,PS1801085,102,123.3039,C,Singida,Iramba,53,49,1.0816326530612246,0.49019607843137253,43.48053694960085
12723,UWANZA,PS1801086,71,146.507,C,Singida,Iramba,38,33,1.1515151515151516,0.8028169014084507,33.01187321345004
12724,WALLA,PS1801087,35,121.3143,C,Singida,Iramba,16,19,0.8421052631578947,0.5428571428571428,29.889592755707476
12725,WEMBERE,PS1801088,48,120.625,C,Singida,Iramba,23,25,0.92,0.4583333333333333,44.04016376338257
12726,YALAGANO,PS1801089,32,171.6875,C,Singida,Iramba,18,14,1.2857142857142858,0.9375,34.31813478323086
12727,AGHONDI,PS1807001,28,133.2143,C,Singida,Itigi,17,11,1.5454545454545454,0.6071428571428571,45.507344103418504
12728,BANGAYEGA,PS1807002,49,176.5918,C,Singida,Itigi,27,22,1.2272727272727273,0.9591836734693877,36.35227819471368
12729,DAMWELU,PS1807003,43,145.7907,C,Singida,Itigi,25,18,1.3888888888888888,0.7674418604651163,36.171575991113635
12730,DOROTO,PS1807004,80,141.8,C,Singida,Itigi,50,30,1.6666666666666667,0.75,38.487883137911076
12731,FURAHA,PS1807005,69,149.2319,C,Singida,Itigi,35,34,1.0294117647058822,0.8840579710144928,27.961626418806134
12732,GURUNGU,PS1807006,114,155.4035,C,Singida,Itigi,64,50,1.28,0.8596491228070176,37.24290866882162
12733,IDODYANDOLE,PS1807007,62,162.5323,C,Singida,Itigi,32,30,1.0666666666666667,0.8387096774193549,42.44913039516747
12734,IPALALYU,PS1807008,82,131.1463,C,Singida,Itigi,49,33,1.4848484848484849,0.6219512195121951,36.755114331290635
12735,IPANDE,PS1807009,99,131.4545,C,Singida,Itigi,63,36,1.75,0.6262626262626263,41.319845839968366
12736,ITAGATA,PS1807010,155,135.0258,C,Singida,Itigi,78,77,1.0129870129870129,0.6516129032258065,41.38318074149253
12737,ITIGI,PS1807011,91,163.8791,C,Singida,Itigi,51,40,1.275,0.945054945054945,32.33213851411667
12738,ITIGI RELI,PS1807012,37,213.7568,B,Singida,Itigi,14,23,0.6086956521739131,0.972972972972973,40.560125899732995
12739,ITUMBA,PS1807044,32,133.5938,C,Singida,Itigi,14,18,0.7777777777777778,0.53125,49.211792663033265
12740,JEJE,PS1807013,27,153.6296,C,Singida,Itigi,11,16,0.6875,0.8518518518518519,34.569664858008984
12741,KALANGALI,PS1807014,57,144.386,C,Singida,Itigi,34,23,1.4782608695652173,0.7719298245614035,36.03630056552356
12742,KAMENYANGA,PS1807015,62,147.4516,C,Singida,Itigi,29,33,0.8787878787878788,0.8225806451612904,40.298468597204995
12743,KASHANGU,PS1807016,33,134.9091,C,Singida,Itigi,19,14,1.3571428571428572,0.7575757575757576,28.632755905497493
12744,KAZIKAZI,PS1807017,31,160.5484,C,Singida,Itigi,14,17,0.8235294117647058,0.8387096774193549,41.30836141999578
12745,KINTANULA,PS1807018,26,132.6154,C,Singida,Itigi,13,13,1.0,0.6923076923076923,27.692307692307693
12746,KISESA,PS1807050,10,148.2,C,Singida,Itigi,2,8,0.25,0.9,42.06786927097687
12747,KITARAKA,PS1807019,67,136.597,C,Singida,Itigi,38,29,1.3103448275862069,0.6567164179104478,36.420357148052695
12748,KITOPENI,PS1807020,87,155.7241,C,Singida,Itigi,50,37,1.3513513513513513,0.8275862068965517,42.70381889367869
12749,LULANGA,PS1807043,30,140.1667,C,Singida,Itigi,15,15,1.0,0.7333333333333333,41.25330710648811
12750,MABONDENI,PS1807021,59,124.1695,C,Singida,Itigi,30,29,1.0344827586206897,0.5084745762711864,40.15051266235213
12751,MAENDELEO,PS1807022,42,174.3571,C,Singida,Itigi,29,13,2.230769230769231,0.9761904761904762,31.590491982137113
12752,MAHINYA,PS1807023,77,129.1169,C,Singida,Itigi,39,38,1.0263157894736843,0.6103896103896104,34.33880187511278
12753,MAKALE,PS1807024,38,169.7895,C,Singida,Itigi,16,22,0.7272727272727273,0.9473684210526315,32.817804774989256
12754,MBUGANI,PS1807025,26,173.0385,C,Singida,Itigi,16,10,1.6,0.9230769230769231,37.848968000438596
12755,MGANDU,PS1807026,151,156.4901,C,Singida,Itigi,90,61,1.4754098360655739,0.8410596026490066,42.66220680815373
12756,MITUNDU B,PS1807045,107,156.9065,C,Singida,Itigi,61,46,1.326086956521739,0.9345794392523364,31.84271811994285
12757,MITUNDU,PS1807027,125,152.64,C,Singida,Itigi,72,53,1.3584905660377358,0.816,37.16824451060341
12758,MJI MPYA,PS1807028,137,171.0876,C,Singida,Itigi,74,63,1.1746031746031746,0.9562043795620438,34.08215034962699
12759,MKAJENGA,PS1807029,17,154.4706,C,Singida,Itigi,8,9,0.8888888888888888,0.8823529411764706,29.104275004359955
12760,MLONGOJII,PS1807030,35,146.3143,C,Singida,Itigi,23,12,1.9166666666666667,0.8571428571428571,30.377220251433176
12761,MLOWA,PS1807031,212,161.5094,C,Singida,Itigi,106,106,1.0,0.8820754716981132,36.33318618040816
12762,MUHANGA,PS1807032,45,152.5556,C,Singida,Itigi,24,21,1.1428571428571428,0.9333333333333333,32.02154174618188
12763,MWAMAGEMBE,PS1807033,85,139.6353,C,Singida,Itigi,40,45,0.8888888888888888,0.6941176470588235,41.980693165024284
12764,NJIRII,PS1807034,55,155.0909,C,Singida,Itigi,29,26,1.1153846153846154,0.8363636363636363,35.248351464880386
12765,PENTAGON,PS1807035,111,181.027,B,Singida,Itigi,52,59,0.8813559322033898,0.990990990990991,33.07135132509189
12766,RUNGWA,PS1807036,90,150.5333,C,Singida,Itigi,44,46,0.9565217391304348,0.7888888888888889,39.482728779981514
12767,SANJARANDA,PS1807037,84,153.3929,C,Singida,Itigi,45,39,1.1538461538461537,0.8571428571428571,35.733100574768315
12768,ST. AUGUSTINE,PS1807039,31,207.129,B,Singida,Itigi,17,14,1.2142857142857142,1.0,29.443390453804614
12769,ST. VINCENT,PS1807038,44,252.3864,A,Singida,Itigi,14,30,0.4666666666666667,1.0,25.872508938060104
12770,TULIENI,PS1807040,42,119.5476,D,Singida,Itigi,23,19,1.2105263157894737,0.4523809523809524,29.86363565766696
12771,USESWANONI,PS1807041,69,100.4928,D,Singida,Itigi,31,38,0.8157894736842105,0.17391304347826086,29.41108721281309
12772,CHIBUMAGWA,PS1802001,42,150.9762,C,Singida,Manyoni,23,19,1.2105263157894737,0.8095238095238095,37.03280399090206
12773,CHICHEHO,PS1802002,61,131.7049,C,Singida,Manyoni,32,29,1.103448275862069,0.7213114754098361,36.232377862761034
12774,CHIDAMSULU,PS1802003,11,180.6364,B,Singida,Manyoni,9,2,4.5,1.0,29.87577586391815
12775,CHIKOLA,PS1802004,65,161.1077,C,Singida,Manyoni,34,31,1.096774193548387,0.9076923076923077,37.32674850353502
12776,CHIKOMBO,PS1802005,33,147.7576,C,Singida,Manyoni,17,16,1.0625,0.7575757575757576,35.44288852657805
12777,CHIKUYU,PS1802006,76,194.3947,B,Singida,Manyoni,37,39,0.9487179487179487,1.0,33.49536440903494
12778,CHILIGATI,PS1802007,57,173.5789,C,Singida,Manyoni,29,28,1.0357142857142858,0.9824561403508771,30.761345676215704
12779,CHISINGISA,PS1802008,27,126.7037,C,Singida,Manyoni,14,13,1.0769230769230769,0.5555555555555556,29.81423969999719
12780,DABIA,PS1802009,8,162.75,C,Singida,Manyoni,4,4,1.0,0.875,35.968736424845396
12781,HEKA,PS1802010,105,171.3714,C,Singida,Manyoni,66,39,1.6923076923076923,0.9714285714285714,33.79209862830681
12782,HIKA,PS1802011,60,136.8167,C,Singida,Manyoni,33,27,1.2222222222222223,0.7666666666666667,37.107066141624415
12783,IGWAMADETE,PS1802012,41,111.7561,D,Singida,Manyoni,17,24,0.7083333333333334,0.4634146341463415,49.4290610786769
12784,IKASI,PS1802013,48,121.875,C,Singida,Manyoni,29,19,1.5263157894736843,0.4791666666666667,36.6820857139611
12785,ILALOO,PS1802014,70,141.7,C,Singida,Manyoni,30,40,0.75,0.7285714285714285,38.80951469836294
12786,IMALAMPAKA,PS1802015,53,132.2264,C,Singida,Manyoni,31,22,1.4090909090909092,0.6415094339622641,35.69181004626667
12787,IPANDUKA,PS1802016,52,113.6154,D,Singida,Manyoni,29,23,1.2608695652173914,0.40384615384615385,33.82972277903283
12788,IPULULU,PS1802017,43,184.4651,B,Singida,Manyoni,21,22,0.9545454545454546,0.9767441860465116,31.38759594195905
12789,ISSEKE,PS1802018,34,129.2941,C,Singida,Manyoni,19,15,1.2666666666666666,0.6176470588235294,40.452801136753045
12790,KAPITI,PS1802019,43,120.3488,D,Singida,Manyoni,24,19,1.263157894736842,0.4883720930232558,43.672458905435406
12791,KASANII,PS1802020,24,118.2917,D,Singida,Manyoni,16,8,2.0,0.5833333333333334,29.58039891549808
12792,KILIMATINDE,PS1802021,46,182.9565,B,Singida,Manyoni,20,26,0.7692307692307693,1.0,29.886363227972865
12793,KINANGALI,PS1802022,91,178.8462,C,Singida,Manyoni,55,36,1.5277777777777777,0.9560439560439561,37.02704998054862
12794,KINTINKU,PS1802023,84,169.8214,C,Singida,Manyoni,38,46,0.8260869565217391,0.9404761904761905,34.367462067769736
12795,KINYIKA,PS1802024,40,135.075,C,Singida,Manyoni,24,16,1.5,0.725,26.79085664923763
12796,KITALALO,PS1802025,72,131.2778,C,Singida,Manyoni,49,23,2.130434782608696,0.6111111111111112,33.40617042137907
12797,LIGHTNESS,PS1802026,50,269.6,A,Singida,Manyoni,25,25,1.0,1.0,14.18983879401031
12798,LONDONI,PS1802027,77,172.5195,C,Singida,Manyoni,39,38,1.0263157894736843,0.8961038961038961,43.39150121046778
12799,LUSILILE,PS1802028,71,192.169,B,Singida,Manyoni,45,26,1.7307692307692308,1.0,34.522666051958566
12800,MAGASAI,PS1802029,23,165.3043,C,Singida,Manyoni,10,13,0.7692307692307693,0.9565217391304348,31.736152331990706
12801,MAHAKA,PS1802030,56,91.0,D,Singida,Manyoni,30,26,1.1538461538461537,0.17857142857142858,38.50825162533085
12802,MAJENGO,PS1802031,87,188.4138,B,Singida,Manyoni,38,49,0.7755102040816326,0.9770114942528736,38.37457564437489
12803,MAJIRI,PS1802032,126,136.6349,C,Singida,Manyoni,83,43,1.930232558139535,0.6190476190476191,48.51528618072122
12804,MAKANDA,PS1802033,89,133.6854,C,Singida,Manyoni,46,43,1.069767441860465,0.6067415730337079,44.18756468017445
12805,MAKASUKU,PS1802034,52,136.4231,C,Singida,Manyoni,34,18,1.8888888888888888,0.6923076923076923,29.62037919921562
12806,MAKURU B,PS1802036,90,130.1111,C,Singida,Manyoni,43,47,0.9148936170212766,0.5888888888888889,41.001371551885946
12807,MAKURU,PS1802035,131,134.7634,C,Singida,Manyoni,72,59,1.2203389830508475,0.6870229007633588,35.63087645529091
12808,MAKUTUPORA,PS1802037,64,144.2969,C,Singida,Manyoni,48,16,3.0,0.765625,37.2058778118458
12809,MANGOLI,PS1802038,26,142.1923,C,Singida,Manyoni,18,8,2.25,0.7307692307692307,36.04730619649225
12810,MANYONI,PS1802039,144,171.1806,C,Singida,Manyoni,92,52,1.7692307692307692,0.9444444444444444,36.096135007180436
12811,MASIGATI,PS1802040,43,146.1163,C,Singida,Manyoni,28,15,1.8666666666666667,0.6976744186046512,40.05404677509021
12812,MAWENI,PS1802041,44,163.1818,C,Singida,Manyoni,21,23,0.9130434782608695,0.9090909090909091,41.61105603687717
12813,MBWASA,PS1802042,48,168.0417,C,Singida,Manyoni,29,19,1.5263157894736843,0.9375,40.50371016474139
12814,MDUNUNDU,PS1802043,60,146.9667,C,Singida,Manyoni,27,33,0.8181818181818182,0.85,27.477263328068172
12815,MITOO,PS1802044,39,135.3077,C,Singida,Manyoni,19,20,0.95,0.6410256410256411,37.74721275810861
12816,MKWESE,PS1802045,75,158.44,C,Singida,Manyoni,39,36,1.0833333333333333,0.88,35.77708763999664
12817,MPANDAGANI,PS1802046,143,121.6154,C,Singida,Manyoni,78,65,1.2,0.4825174825174825,48.610999517060236
12818,MPAPA,PS1802047,64,129.1406,C,Singida,Manyoni,42,22,1.9090909090909092,0.53125,46.86190295547545
12819,MPOLA,PS1802048,65,120.2769,D,Singida,Manyoni,44,21,2.0952380952380953,0.49230769230769234,42.27152370067031
12820,MUHALALA,PS1802049,86,158.2674,C,Singida,Manyoni,55,31,1.7741935483870968,0.8837209302325582,35.19627420175658
12821,MVUMI,PS1802050,39,148.8974,C,Singida,Manyoni,23,16,1.4375,0.7692307692307693,38.30738337842686
12822,MWANZI,PS1802051,60,154.6333,C,Singida,Manyoni,28,32,0.875,0.9,33.03028912982749
12823,MWEMBENI,PS1802052,170,172.1118,C,Singida,Manyoni,90,80,1.125,0.9588235294117647,34.1582114646995
12824,MWIBOO,PS1802053,56,181.6071,B,Singida,Manyoni,25,31,0.8064516129032258,0.9107142857142857,46.69690978139108
12825,MWITIKILA,PS1802054,25,132.84,C,Singida,Manyoni,15,10,1.5,0.6,36.86949958976932
12826,NGAITI,PS1802055,119,142.5294,C,Singida,Manyoni,67,52,1.2884615384615385,0.6890756302521008,45.58252733115649
12827,NKONKO,PS1802056,82,139.4878,C,Singida,Manyoni,47,35,1.3428571428571427,0.7195121951219512,38.42161195336788
12828,NTOPE,PS1802057,69,147.9275,C,Singida,Manyoni,39,30,1.3,0.782608695652174,36.66638024749221
12829,NTUMBI,PS1802058,73,146.1644,C,Singida,Manyoni,39,34,1.1470588235294117,0.7808219178082192,39.72508265291366
12830,SANZA,PS1802059,96,153.6563,C,Singida,Manyoni,54,42,1.2857142857142858,0.90625,31.13500706750066
12831,SARANDA,PS1802060,63,151.3175,C,Singida,Manyoni,26,37,0.7027027027027027,0.8888888888888888,29.261507610928025
12832,SASAJILA,PS1802061,58,157.1897,C,Singida,Manyoni,33,25,1.32,0.8275862068965517,39.05086776864181
12833,SASILO,PS1802062,114,157.2281,C,Singida,Manyoni,58,56,1.0357142857142858,0.8859649122807017,34.60578798270114
12834,SAYUNI,PS1802063,129,202.5426,B,Singida,Manyoni,65,64,1.015625,0.9844961240310077,42.258847300532956
12835,SIMBANGURU,PS1802064,102,135.9314,C,Singida,Manyoni,60,42,1.4285714285714286,0.7647058823529411,29.97692307350802
12836,SOLYA,PS1802065,63,187.381,B,Singida,Manyoni,32,31,1.032258064516129,1.0,36.428259327085755
12837,SUKAMAHELA,PS1802066,69,189.1449,B,Singida,Manyoni,44,25,1.76,0.9710144927536232,37.73289717329598
12838,TAMBUKARELI,PS1802067,182,158.0934,C,Singida,Manyoni,96,86,1.1162790697674418,0.8351648351648352,40.47456205650186
12839,TARGET ELEMENTARY,PS1802070,14,225.6429,B,Singida,Manyoni,7,7,1.0,1.0,33.37193767958038
12840,UDIMAA,PS1802068,46,158.1957,C,Singida,Manyoni,26,20,1.3,0.8695652173913043,39.47747976147389
12841,WINAMILA,PS1802069,10,115.6,D,Singida,Manyoni,6,4,1.5,0.5,30.0
12842,ASANJA,PS1806001,51,125.7451,C,Singida,Mkalama,21,30,0.7,0.5294117647058824,35.993078919478485
12843,CHEMCHEM,PS1806002,57,155.5614,C,Singida,Mkalama,31,26,1.1923076923076923,0.8947368421052632,33.12027941589952
12844,DARAJANI,PS1806003,49,134.6327,C,Singida,Mkalama,23,26,0.8846153846153846,0.6938775510204082,35.923892200323884
12845,DOMINIC,PS1806004,65,162.7538,C,Singida,Mkalama,38,27,1.4074074074074074,0.8923076923076924,37.1989692546644
12846,ENDASIKU,PS1806005,34,117.6471,D,Singida,Mkalama,17,17,1.0,0.38235294117647056,32.92016136384288
12847,GUMANGA,PS1806006,105,137.3714,C,Singida,Mkalama,53,52,1.0192307692307692,0.6761904761904762,39.18382342422176
12848,HILAMOTO,PS1806080,37,132.5405,C,Singida,Mkalama,22,15,1.4666666666666666,0.6486486486486487,39.787602636925286
12849,IAMBI,PS1806007,76,154.8947,C,Singida,Mkalama,45,31,1.4516129032258065,0.7894736842105263,41.788145211840224
12850,IBAGA,PS1806008,64,147.0781,C,Singida,Mkalama,31,33,0.9393939393939394,0.8125,38.86898237061711
12851,IGENGU,PS1806009,74,112.2432,D,Singida,Mkalama,36,38,0.9473684210526315,0.43243243243243246,43.69166360102327
12852,IGONIA,PS1806010,54,137.2778,C,Singida,Mkalama,29,25,1.16,0.6666666666666666,36.39630967590933
12853,IGUGUNO,PS1806011,67,147.5522,C,Singida,Mkalama,31,36,0.8611111111111112,0.746268656716418,48.04969303406943
12854,IKOLO,PS1806012,65,123.4308,C,Singida,Mkalama,32,33,0.9696969696969697,0.4461538461538462,40.94570766675503
12855,IKUNGU,PS1806013,46,114.3043,D,Singida,Mkalama,28,18,1.5555555555555556,0.391304347826087,46.25659950105235
12856,ILONGO,PS1806014,74,149.7703,C,Singida,Mkalama,35,39,0.8974358974358975,0.7432432432432432,41.7133172162219
12857,ILUNDA,PS1806015,85,168.1059,C,Singida,Mkalama,47,38,1.236842105263158,0.8823529411764706,38.66276876507056
12858,IPULI,PS1806016,78,159.4615,C,Singida,Mkalama,49,29,1.6896551724137931,0.8205128205128205,47.12946501622228
12859,ISANZU,PS1806017,90,133.9778,C,Singida,Mkalama,61,29,2.103448275862069,0.6222222222222222,41.2812478913748
12860,ISENE,PS1806018,67,129.6269,C,Singida,Mkalama,34,33,1.0303030303030303,0.5671641791044776,38.568949305412794
12861,ISHENGA,PS1806019,126,148.3968,C,Singida,Mkalama,65,61,1.0655737704918034,0.7301587301587301,49.26917711976685
12862,ISHINSI,PS1806020,51,179.1373,C,Singida,Mkalama,29,22,1.3181818181818181,0.9411764705882353,41.76226173461288
12863,KIBOLOLO,PS1806021,49,100.4082,D,Singida,Mkalama,29,20,1.45,0.2857142857142857,29.144850729273834
12864,KIDARAFA,PS1806022,85,138.7176,C,Singida,Mkalama,37,48,0.7708333333333334,0.6823529411764706,35.223458681999006
12865,KIDIGIDA,PS1806023,51,158.0,C,Singida,Mkalama,26,25,1.04,0.8627450980392157,36.14656822526403
12866,KIKHONDA,PS1806024,157,129.3949,C,Singida,Mkalama,81,76,1.0657894736842106,0.5987261146496815,47.77956128016238
12867,KILIMANI,PS1806025,38,154.6842,C,Singida,Mkalama,20,18,1.1111111111111112,0.9210526315789473,31.908503114113323
12868,KILYUNGU,PS1806026,69,125.5942,C,Singida,Mkalama,33,36,0.9166666666666666,0.5217391304347826,42.527301669793125
12869,KINAMPUNDU,PS1806027,116,137.5086,C,Singida,Mkalama,83,33,2.515151515151515,0.7068965517241379,40.396310956719915
12870,KINANDILI,PS1806028,62,130.4839,C,Singida,Mkalama,30,32,0.9375,0.6129032258064516,34.48534130552251
12871,KINANKAMBA,PS1806029,54,127.2963,C,Singida,Mkalama,28,26,1.0769230769230769,0.6296296296296297,30.892086165461876
12872,KINYAMBULI,PS1806030,117,140.735,C,Singida,Mkalama,58,59,0.9830508474576272,0.6837606837606838,47.93352717684577
12873,KINYANGIRI,PS1806031,87,148.1034,C,Singida,Mkalama,50,37,1.3513513513513513,0.7931034482758621,36.89494034509036
12874,KITUMBILI,PS1806032,50,136.52,C,Singida,Mkalama,21,29,0.7241379310344828,0.64,48.02251971731596
12875,LUGONGO,PS1806033,19,148.3158,C,Singida,Mkalama,11,8,1.375,0.7368421052631579,45.50824481630101
12876,LUKOMO,PS1806034,58,131.2414,C,Singida,Mkalama,41,17,2.411764705882353,0.5517241379310345,39.47334626552879
12877,LYELEMBO,PS1806035,110,149.3636,C,Singida,Mkalama,55,55,1.0,0.8181818181818182,41.57191667698697
12878,MAELU,PS1806036,99,152.697,C,Singida,Mkalama,52,47,1.1063829787234043,0.7878787878787878,40.44000435395303
12879,MAKULO,PS1806037,87,135.2988,C,Singida,Mkalama,46,41,1.1219512195121952,0.6551724137931034,39.33081636578971
12880,MALAJA,PS1806038,118,134.9576,C,Singida,Mkalama,61,57,1.0701754385964912,0.6186440677966102,50.58224585001397
12881,MARERA,PS1806039,49,137.9388,C,Singida,Mkalama,29,20,1.45,0.6530612244897959,41.41600291907207
12882,MATERE,PS1806040,72,116.9028,D,Singida,Mkalama,37,35,1.0571428571428572,0.4444444444444444,35.91788246094687
12883,MAZANGILI,PS1806041,59,131.8475,C,Singida,Mkalama,43,16,2.6875,0.5932203389830508,42.86706275155443
12884,MAZILIGA,PS1806078,93,134.3548,C,Singida,Mkalama,47,46,1.0217391304347827,0.6021505376344086,47.82895159651799
12885,MBIGIGI,PS1806042,77,122.0909,C,Singida,Mkalama,33,44,0.75,0.5454545454545454,35.60609202093379
12886,MDILIKA,PS1806043,75,120.5467,C,Singida,Mkalama,48,27,1.7777777777777777,0.5333333333333333,38.44806656026051
12887,MGIMBA,PS1806044,36,138.8056,C,Singida,Mkalama,14,22,0.6363636363636364,0.6111111111111112,40.92676385936225
12888,MGOLOMBYO,PS1806083,64,124.2656,C,Singida,Mkalama,36,28,1.2857142857142858,0.421875,68.75054321074461
12889,MIDIBWI,PS1806045,70,124.2571,C,Singida,Mkalama,36,34,1.0588235294117647,0.4857142857142857,42.508602970817705
12890,MIGANGA,PS1806046,56,148.3036,C,Singida,Mkalama,35,21,1.6666666666666667,0.6964285714285714,54.8819638365825
12891,MILADE,PS1806047,96,125.9063,C,Singida,Mkalama,57,39,1.4615384615384615,0.5833333333333334,35.685256059050495
12892,MITALA,PS1806048,26,112.3077,D,Singida,Mkalama,15,11,1.3636363636363635,0.2692307692307692,35.547109389467174
12893,MKALAMA,PS1806049,118,127.5339,C,Singida,Mkalama,52,66,0.7878787878787878,0.6101694915254238,33.988729501448944
12894,MKIKO,PS1806050,50,138.06,C,Singida,Mkalama,27,23,1.173913043478261,0.72,35.37456713516082
12895,MKUNGURU,PS1806051,55,122.8182,C,Singida,Mkalama,26,29,0.896551724137931,0.509090909090909,37.64362413499169
12896,MNG'ANDA,PS1806052,39,137.1795,C,Singida,Mkalama,26,13,2.0,0.6923076923076923,39.54102535004713
12897,MNOLO,PS1806053,47,138.1489,C,Singida,Mkalama,25,22,1.1363636363636365,0.6382978723404256,42.74469077978767
12898,MNTAMBA,PS1806054,74,138.3649,C,Singida,Mkalama,34,40,0.85,0.7702702702702703,31.234638298797115
12899,MNUNG'UNA,PS1806055,15,143.5333,C,Singida,Mkalama,10,5,2.0,0.8666666666666667,30.983866769659336
12900,MPAKO,PS1806056,33,137.9697,C,Singida,Mkalama,20,13,1.5384615384615385,0.7272727272727273,32.21826390303519
12901,MSINGI,PS1806057,77,142.8961,C,Singida,Mkalama,49,28,1.75,0.6883116883116883,38.348430543473086
12902,MSISAI,PS1806058,41,122.0732,C,Singida,Mkalama,30,11,2.727272727272727,0.5365853658536586,29.919582878430546
12903,MSIU,PS1806059,91,119.1429,D,Singida,Mkalama,56,35,1.6,0.43956043956043955,48.23510774204416
12904,MUNGULI,PS1806060,42,171.7381,C,Singida,Mkalama,23,19,1.2105263157894737,0.8809523809523809,41.526976724996096
12905,MWANDU,PS1806061,93,165.3011,C,Singida,Mkalama,53,40,1.325,0.9032258064516129,39.45455208896817
12906,MWANGA,PS1806062,107,115.028,D,Singida,Mkalama,58,49,1.183673469387755,0.45794392523364486,34.11173104979511
12907,MWANGEZA,PS1806063,147,127.8231,C,Singida,Mkalama,73,74,0.9864864864864865,0.5714285714285714,47.47113544122018
12908,MWANIGWE,PS1806064,40,133.5,C,Singida,Mkalama,12,28,0.42857142857142855,0.625,42.415153818387836
12909,MZENGI,PS1806079,56,122.4107,C,Singida,Mkalama,24,32,0.75,0.4642857142857143,43.94297795669754
12910,NDALLA,PS1806065,40,134.25,C,Singida,Mkalama,24,16,1.5,0.55,44.47190124112078
12911,NDUGUTI,PS1806066,72,156.8472,C,Singida,Mkalama,34,38,0.8947368421052632,0.75,49.89783725099104
12912,NDUGUTI,PS1806082,18,265.6667,A,Singida,Mkalama,8,10,0.8,1.0,18.777613411509428
12913,NKALAKALA,PS1806067,164,129.5549,C,Singida,Mkalama,95,69,1.3768115942028984,0.5914634146341463,46.53726136969381
12914,NKENKE,PS1806068,74,99.0405,D,Singida,Mkalama,32,42,0.7619047619047619,0.24324324324324326,34.68156561382226
12915,NKUNGI,PS1806069,163,169.1534,C,Singida,Mkalama,64,99,0.6464646464646465,0.901840490797546,41.516316710887736
12916,NYAHAA,PS1806070,27,166.963,C,Singida,Mkalama,19,8,2.375,0.9629629629629629,31.894889098682942
12917,NYERI,PS1806071,50,114.64,D,Singida,Mkalama,30,20,1.5,0.44,36.42962015997421
12918,SENENE,PS1806072,83,147.0964,C,Singida,Mkalama,39,44,0.8863636363636364,0.8192771084337349,36.651456159903276
12919,SINGA,PS1806073,151,135.6821,C,Singida,Mkalama,84,67,1.2537313432835822,0.6291390728476821,39.6704975676403
12920,SOPHIA,PS1806074,96,162.25,C,Singida,Mkalama,46,50,0.92,0.90625,34.27827300200522
12921,ST MARIE EUGENIE,PS1806081,49,256.4286,A,Singida,Mkalama,19,30,0.6333333333333333,1.0,25.694094356446985
12922,TATAZI,PS1806075,23,137.087,C,Singida,Mkalama,10,13,0.7692307692307693,0.6086956521739131,52.79631250728339
12923,TUMULI,PS1806076,143,126.0,C,Singida,Mkalama,85,58,1.4655172413793103,0.5104895104895105,44.83448684408739
12924,YULANSONI,PS1806077,54,149.0185,C,Singida,Mkalama,24,30,0.8,0.6296296296296297,53.96618347014484
12925,ALFAROUQ,PS1803001,31,213.0645,B,Singida,Singida,19,12,1.5833333333333333,1.0,26.34153432891199
12926,AZIMIO,PS1803087,82,153.4268,C,Singida,Singida,50,32,1.5625,0.9024390243902439,30.76653079262728
12927,DIAGWA,PS1803002,37,232.1622,B,Singida,Singida,0,37,0.0,1.0,30.657021950717567
12928,ENDESH,PS1803081,46,141.8913,C,Singida,Singida,32,14,2.2857142857142856,0.7391304347826086,35.31387748873274
12929,GAIRU,PS1803088,45,144.3333,C,Singida,Singida,24,21,1.1428571428571428,0.8,35.67756842735906
12930,GHALUNYANGU,PS1803003,94,152.6383,C,Singida,Singida,48,46,1.0434782608695652,0.851063829787234,36.46394470602734
12931,GHATA,PS1803004,95,164.5158,C,Singida,Singida,55,40,1.375,0.8736842105263158,38.24052758708363
12932,IDANG'ADU,PS1803005,66,157.8485,C,Singida,Singida,36,30,1.2,0.8484848484848485,37.84483326636118
12933,IFOMBOU,PS1803006,102,142.8627,C,Singida,Singida,53,49,1.0816326530612246,0.7450980392156863,39.49169573901999
12934,IGAURI,PS1803007,152,156.6184,C,Singida,Singida,82,70,1.1714285714285715,0.8026315789473685,43.71757204292207
12935,IKHANODA,PS1803008,85,144.5294,C,Singida,Singida,48,37,1.2972972972972974,0.7764705882352941,37.2181449217809
12936,IKIWU,PS1803009,112,123.8839,C,Singida,Singida,61,51,1.196078431372549,0.5178571428571429,43.60707978672168
12937,IKUMESE,PS1803082,26,168.3846,C,Singida,Singida,15,11,1.3636363636363635,0.8846153846153846,38.338263982698805
12938,ILONGERO,PS1803010,109,172.633,C,Singida,Singida,57,52,1.0961538461538463,0.981651376146789,30.81585688575061
12939,ITAJA,PS1803011,96,159.3438,C,Singida,Singida,37,59,0.6271186440677966,0.8645833333333334,40.623765923430206
12940,ITAMKA,PS1803012,110,172.7455,C,Singida,Singida,61,49,1.2448979591836735,0.9818181818181818,31.04781702710773
12941,JANGWA,PS1803013,70,140.9429,C,Singida,Singida,37,33,1.121212121212121,0.7428571428571429,42.61843656452078
12942,KAFANABO,PS1803092,43,146.5814,C,Singida,Singida,24,19,1.263157894736842,0.7441860465116279,37.07534024814816
12943,KAMBARAGE,PS1803014,92,161.8261,C,Singida,Singida,44,48,0.9166666666666666,0.9021739130434783,36.722767271092
