school_id,school_name,num_sitters,average_300,grade,region_name,council_name,num_sitters_girls,num_sitters_boys,ratio_sitters_girls_boys,pct_passed,approx_marks_SD_300,WARD,SCHOOL OWNERSHIP,SCHOOL REG. NUMBER,LATITUDE,LONGITUDE,TOTAL BOYS,TOTAL GIRLS,PTR,PQTR,TOTAL STUDENTS,RATIO GIRLS-BOYS,PBR_average,CG,CG_per_student,approx_ages_SD,approx_ages_mean,ages_median
PS2010080,MAMBOLEO,23,273.0435,A,Tanga,Mkinga,9,14,0.6428571428571429,1.0,0.0,Duga,Non-Government,EM.16986,-4.616514,39.098469,73,74,10,10,147,1.0136986301369864,1.1895833333333334,,,2.406221593182977,10.394557823129253,11.0
PS2004116,CHOGOGWE,26,262.9231,A,Tanga,Muheza,11,15,0.7333333333333333,1.0,21.55787243457307,Genge,Non-Government,EM.17273,-5.1745609,38.7945559,222,219,28,28,441,0.9864864864864864,1.442285722865983,,,2.062637185554954,8.777777777777779,8.0
PS2004103,HOLY FAMILY,54,257.8333,A,Tanga,Muheza,29,25,1.16,0.9814814814814816,29.161216421985493,Genge,Non-Government,EM.12361,-5.1759388,38.7917766,168,191,19,19,359,1.136904761904762,2.094399790983128,,,2.373500975023657,9.754874651810583,10.0
PS2004117,MUHEZA MUSLIM,47,251.2979,A,Tanga,Muheza,20,27,0.7407407407407407,1.0,16.672636247959343,Kwemkabala,Non-Government,EM.17650,-5.17544,38.79101,184,199,38,38,383,1.0815217391304348,39.67663344407531,,,2.633340166288597,8.984334203655353,9.0
PS2004102,SWAFAA,58,241.2414,A,Tanga,Muheza,29,29,1.0,1.0,29.85723312361445,Masuguru,Non-Government,EM.13020,-5.1708091,38.7852787,214,197,32,32,411,0.9205607476635514,7.186046511627907,,,2.181633938733023,9.871046228710462,10.0
PS2004106,TAWHEED,36,185.3333,B,Tanga,Muheza,15,21,0.7142857142857143,1.0,28.81936077631764,Kigombe,Non-Government,EM.13021,-5.2873086,37.065052,121,95,24,24,216,0.7851239669421488,7.364821178821179,,,2.741956530888838,10.40277777777778,11.0
PS2004115,TUMAINI,21,278.3333,A,Tanga,Muheza,10,11,0.9090909090909092,1.0,0.0,Kwabada,Non-Government,EM.15189,-5.3190897,38.7510463,94,70,9,9,164,0.7446808510638298,0.9545435732951032,,,2.39138692182488,10.323170731707316,11.0
PS2004120,ZION,18,287.8333,A,Tanga,Muheza,9,9,1.0,1.0,0.0,Ngomeni,Non-Government,EM.17903,-5.1394901,38.884551,108,105,16,16,213,0.9722222222222222,13.616666666666667,,,2.050068690321653,9.150234741784038,9.0
PS2005031,ALHIJRA ISLAMIC,35,229.2857,B,Tanga,Pangani,17,18,0.9444444444444444,1.0,30.55629131251877,Pangani Mashariki,Non-Government,EM.12363,-5.4274783,38.9817083,114,131,25,27,245,1.149122807017544,5.170253002811142,,,2.320450343342509,9.914285714285716,10.0
PS2005035,CHOBA,30,227.0,B,Tanga,Pangani,13,17,0.7647058823529411,1.0,28.46772173103348,Kimang'a,Non-Government,EM.16987,-5.394002,39.011203,129,166,27,27,295,1.2868217054263569,3.080799965854685,,,2.5544481597297906,9.447457627118643,9.0
PS2005037,ISTIQAAMA PANGANI,28,242.8214,A,Tanga,Pangani,13,15,0.8666666666666667,1.0,29.568581643497264,Pangani Magharibi,Non-Government,EM.16988,-5.417933,38.977339,167,156,32,32,323,0.934131736526946,26.634496124031006,,,1.9143343931139,9.030959752321982,9.0
PS2007057,ABULFADHILIL - ABBAS ISLAMIC,17,239.5294,B,Tanga,Tanga CC,9,8,1.125,1.0,28.553605569235216,Ngamiani Kusini,Non-Government,EM.16670,-5.08268,39.1015,108,106,19,19,214,0.9814814814814816,2.916279069767442,,,2.509062968102236,9.149532710280374,9.0
PS2007029,ARAFAH,68,219.7941,B,Tanga,Tanga CC,26,42,0.6190476190476191,1.0,28.15261331880578,Msambweni,Non-Government,EM.17357,-5.08687,39.10038,263,289,21,26,552,1.0988593155893536,3.916279069767442,,,2.1314666484639084,9.481884057971014,9.0
PS2007051,AVICENNA,43,218.3488,B,Tanga,Tanga CC,22,21,1.0476190476190477,0.9767441860465116,38.33416465892207,Central,Non-Government,EM.13499,-5.071323,39.117658,170,174,18,18,344,1.0235294117647058,1.0853488372093023,,,2.4291317608173446,9.90406976744186,10.0
PS2007055,BURHANI,56,266.4464,A,Tanga,Tanga CC,29,27,1.0740740740740742,1.0,11.088218116311474,Central,Non-Government,EM.14752,-5.067638,39.1183,207,204,22,22,411,0.9855072463768116,1.0,,,2.2503859954680165,9.16058394160584,9.0
PS2007033,CHANGA,165,221.9697,B,Tanga,Tanga CC,72,93,0.7741935483870968,1.0,31.07992747166103,Chumbageni,Government,EM.12365,-5.06468,39.09404,640,632,33,33,1272,0.9875,3.959168810974391,,,2.156643574322165,9.685534591194967,10.0
PS2007005,DARAJANI,73,225.2329,B,Tanga,Tanga CC,32,41,0.7804878048780488,1.0,32.50408154574853,Central,Government,EM.3250,-5.07247,39.1125725,315,393,35,35,708,1.2476190476190476,5.190140296153984,,,2.020283113112906,9.614406779661016,10.0
PS2007053,DAYSTAR,41,264.3415,A,Tanga,Tanga CC,23,18,1.2777777777777777,1.0,19.551960242284743,Central,Non-Government,EM.14565,-5.0727779,39.1085654,193,203,22,22,396,1.0518134715025906,1.2411526794742165,,,2.372264748448399,8.93939393939394,9.0
PS2007048,EBEN EZER,43,276.0465,A,Tanga,Tanga CC,23,20,1.15,0.9767441860465116,27.091003268344487,Magaoni,Non-Government,EM.13500,-5.105785,39.10349,181,169,23,23,350,0.9337016574585636,1.81180051648811,,,2.2177042735445944,9.751428571428573,10.0
PS2007044,ECKERNFORDE,47,229.3191,B,Tanga,Tanga CC,20,27,0.7407407407407407,1.0,35.12863656385873,Central,Non-Government,EM.10886,-5.0719633,39.09695,166,147,20,20,313,0.8855421686746988,4.344186046511627,,,2.339408737944004,8.996805111821086,8.0
PS2007049,INDIAN OCEAN,72,248.4444,A,Tanga,Tanga CC,40,32,1.25,1.0,29.128006785926623,Mnyanjani,Non-Government,EM.13501,-5.0948653,39.1219534,244,271,22,22,515,1.110655737704918,28.503875968992244,,,1.910353985987098,9.8873786407767,10.0
PS2007052,JABIR BIN ZAID,54,246.5926,A,Tanga,Tanga CC,27,27,1.0,1.0,28.166420117264146,Ngamiani Kaskazini,Non-Government,EM.14753,-5.0799827,39.0985804,229,265,33,35,494,1.1572052401746724,68.62790697674419,,,1.8922654216493888,9.757085020242917,10.0
PS2007054,KANA CENTRAL,69,233.3913,B,Tanga,Tanga CC,36,33,1.0909090909090908,1.0,38.24657726029487,Majengo,Non-Government,EM.13502,-5.08022,39.09583,302,334,27,27,636,1.1059602649006623,7.822093023255815,,,2.2763054914487872,9.316037735849056,9.0
PS2007045,MUSAB',44,232.1136,B,Tanga,Tanga CC,18,26,0.6923076923076923,1.0,32.37906765904491,Usagara,Non-Government,EM.13503,-5.077683,39.1068674,173,188,21,21,361,1.0867052023121386,1.0,,,2.320182317171255,9.171745152354571,9.0
PS2007058,NAFIAA,26,263.0,A,Tanga,Tanga CC,18,8,2.25,1.0,15.921543961883142,Magaoni,Non-Government,EM.17590,-5.103641,39.1085243,173,138,18,18,311,0.7976878612716763,1.5710679300233366,,,1.636842294143975,9.459807073954984,9.0
PS2007028,POPATLAL,26,278.8077,A,Tanga,Tanga CC,17,9,1.8888888888888888,1.0,0.0,Central,Non-Government,EM.10714,-5.0651673,39.1140304,205,200,24,24,405,0.975609756097561,1.0097476824288174,,,2.1643774618321543,8.493827160493828,8.0
PS2007031,RASKAZONE,59,277.339,A,Tanga,Tanga CC,26,33,0.7878787878787878,1.0,7.712583780938449,Central,Non-Government,EM.13027,-5.0650792,39.1132232,292,245,24,24,537,0.839041095890411,2.3378566260944407,,,2.0097518945064503,8.998137802607076,9.0
PS2007043,SAHARE,41,207.0,B,Tanga,Tanga CC,21,20,1.05,1.0,21.206892799301617,Mzingani,Non-Government,EM.11556,-5.0746966,39.1180026,242,200,32,63,442,0.8264462809917356,1.225363541478465,,,2.3668240371020315,9.319004524886878,9.0
PS2007046,SIR JOHN,44,242.0,A,Tanga,Tanga CC,18,26,0.6923076923076923,1.0,32.465095687777186,Central,Non-Government,EM.12371,-5.071559,39.11713,184,197,24,24,381,1.0706521739130437,3.4069767441860463,,,2.2139228187434488,9.30971128608924,10.0
PS2101139,ABZOMA,16,224.9375,B,Manyara,Babati,10,6,1.6666666666666667,1.0,40.79741956741106,Qash,Non-Government,EM.16821,-4.1762135,35.5172817,54,61,12,12,115,1.1296296296296295,1.2134373834100236,,,2.657855638922757,8.643478260869566,9.0
PS2101140,GALLAPO FOUNDATION,12,231.5833,B,Manyara,Babati,5,7,0.7142857142857143,1.0,29.45714725335017,Gallapo,Non-Government,EM.15625,-4.2833834,35.8547487,76,90,24,24,166,1.1842105263157894,6.823255813953488,,,2.1554819605410827,9.72289156626506,10.0
PS2101143,GLORY JUNIOR,23,249.087,A,Manyara,Babati,13,10,1.3,1.0,24.64514219935574,Magugu,Non-Government,EM.17489,-3.99324,35.78257,185,175,28,40,360,0.945945945945946,6.845404208194906,,,2.032445161211818,9.116666666666667,9.0
PS2101142,HOLLYLAND,22,249.5909,A,Manyara,Babati,12,10,1.2,1.0,17.17691729046006,Mwada,Non-Government,EM.17478,-3.966669,35.7993066,72,75,15,15,147,1.0416666666666667,5.641092047487397,,,2.06657216982887,9.122448979591836,9.0
PS2101044,JOSHUA FOUNDATION,38,199.1842,B,Manyara,Babati,15,23,0.6521739130434783,0.9736842105263158,43.14755973815137,Magugu,Non-Government,EM.10802,-4.0167702,35.7667702,124,103,19,32,227,0.8306451612903226,4.8128276116648205,,,2.0528728895057524,10.039647577092513,10.0
PS2101145,LAKITA MPC,8,191.625,B,Manyara,Babati,1,7,0.1428571428571428,1.0,42.36014442772239,Dareda,Non-Government,EM.18013,-4.2529083,35.4858433,97,93,27,27,190,0.9587628865979382,18.01587301587302,,,2.0582985200849597,9.384210526315789,9.0
PS2106024,ALDERSGATE,42,229.2143,B,Manyara,Babati TC,18,24,0.75,1.0,34.40774414492844,Bagara,Non-Government,EM.10983,-4.2179902,35.7315312,180,163,23,38,343,0.9055555555555556,2.534883720930232,,,2.3305641762811926,8.906705539358601,9.0
PS2106035,AMKA AFRIKA,61,243.0328,A,Manyara,Babati TC,33,28,1.1785714285714286,1.0,29.677643609859054,Bagara,Non-Government,EM.15626,-4.2044183,35.7262267,422,392,19,19,814,0.9289099526066352,1.7065591616560651,,,2.4002188388135446,9.497542997542997,9.0
PS2106026,DEBORA,36,257.3889,A,Manyara,Babati TC,17,19,0.8947368421052632,1.0,25.872508938060104,Bagara,Non-Government,EM.13258,-4.2022983,35.7309624,127,95,19,19,222,0.7480314960629921,3.5166914803542717,,,2.289369823152243,9.954954954954957,10.0
PS2106036,DEIRA,43,256.186,A,Manyara,Babati TC,19,24,0.7916666666666666,1.0,23.25136585367954,Maisaka,Non-Government,EM.15302,-4.1879816,35.7209333,176,174,23,23,350,0.9886363636363636,2.6974946453576707,,,2.0985437127412228,8.52,8.0
PS2106008,HAYATUL ISLAMIYA,43,211.814,B,Manyara,Babati TC,21,22,0.9545454545454546,1.0,36.52345757109449,Bonga,Non-Government,EM.10984,-4.350583,35.73808777,172,121,21,42,293,0.7034883720930233,30.046518726751284,,,2.357208195464997,10.918088737201366,11.0
PS2106030,RIFT VALLEY,10,240.6,A,Manyara,Babati TC,4,6,0.6666666666666666,1.0,39.68646652197698,Babati,Non-Government,EM.13259,-4.2023814,35.750963,75,64,13,13,139,0.8533333333333334,2.776600724856539,,,2.341900666541964,9.553956834532372,9.0
PS2106038,ST CLARE OF ASSISI,27,259.5185,A,Manyara,Babati TC,15,12,1.25,1.0,21.2259950754026,Bagara,Non-Government,EM.15304,-4.2203317,35.72412,139,153,32,32,292,1.1007194244604317,1.2284146341463416,,,2.1468287346835684,8.133561643835616,8.0
PS2106039,TARANGIRE,26,251.7308,A,Manyara,Babati TC,18,8,2.25,1.0,26.50271596275308,Babati,Non-Government,EM.17105,-4.5163333,35.7866667,115,153,13,13,268,1.3304347826086955,9.84722222222222,,,2.0663153599710538,8.552238805970148,8.0
PS2102128,BISHOP MAZZOLDI,6,246.3333,A,Manyara,Hanang,3,3,1.0,1.0,22.267510275935404,Measkron,Non-Government,EM.17791,-4.453888,35.489697,83,88,17,17,171,1.0602409638554218,11.430232558139537,,,1.7852451664595412,9.216374269005849,9.0
PS2102099,KWELI LEARNING CENTRE,19,258.4211,A,Manyara,Hanang,6,13,0.4615384615384615,1.0,21.78737594784009,Katesh,Non-Government,EM.14640,-4.5245015,35.3880851,87,89,16,16,176,1.0229885057471264,1.2360465116279074,,,2.197035004253996,9.340909090909092,9.0
PS2102084,MT HANANG,40,267.925,A,Manyara,Hanang,15,25,0.6,1.0,17.925,Ganana,Non-Government,EM.13684,-4.52704,35.37099,141,142,22,22,283,1.0070921985815602,5.128516847068281,,,2.1120398806346325,10.113074204946995,10.0
PS2102111,ST.JOSEPH,5,270.6,A,Manyara,Hanang,5,0,,1.0,0.0,Masakta,Non-Government,EM.17108,-4.2424062,35.5005687,47,49,12,12,96,1.0425531914893618,6.616279069767442,,,2.096391368717524,9.53125,10.0
PS2103084,KITETO CHRISTIAN CENTRE,5,166.4,C,Manyara,Kiteto,2,3,0.6666666666666666,1.0,29.39387691339813,Kibaya,Non-Government,EM.14059,-5.3213639,36.5743129,30,13,11,22,43,0.4333333333333333,5.727272727272728,,,1.9154660727417676,9.651162790697674,9.0
PS2103087,MINNAH,12,191.9167,B,Manyara,Kiteto,7,5,1.4,1.0,37.37206765717174,Matui,Non-Government,EM.16228,-5.472035,36.3862733,117,127,17,31,244,1.0854700854700854,5.075490788281486,,,2.106840416017526,8.87295081967213,8.0
PS2103085,SHEKINA,10,228.9,B,Manyara,Kiteto,2,8,0.25,1.0,29.271402426258977,Kaloleni,Non-Government,EM.14838,-5.311743,36.5696681,41,26,11,11,67,0.6341463414634146,2.9180509413067552,,,2.538191244117172,9.223880597014926,10.0
PS2104146,ELIET,13,238.2308,B,Manyara,Mbulu,8,5,1.6,1.0,37.94519755847213,Haydom,Non-Government,EM.17940,-4.16039,35.04218,121,90,5,12,211,0.743801652892562,2.5392448541730346,,,1.746173784544127,8.289099526066352,8.0
PS2104131,LEA,96,237.5208,B,Manyara,Mbulu,35,61,0.5737704918032787,1.0,31.07737728050716,Dongobesh,Non-Government,EM.14841,-4.07196,35.36236,276,260,19,38,536,0.9420289855072465,4.615061619879713,,,2.567641399586857,10.522388059701491,10.0
PS2107057,MBULU ALDERSGATE,11,229.2727,B,Manyara,Mbulu TC,3,8,0.375,1.0,36.88733684931335,Ayamohe,Non-Government,EM.17434,-3.84399,35.57506,153,113,11,17,266,0.738562091503268,4.860982929609091,,,2.07341989079151,8.394736842105264,8.0
PS2107047,SANU,9,172.7778,C,Manyara,Mbulu TC,4,5,0.8,1.0,28.284271247461906,Sanu Baray,Non-Government,EM.14842,-3.8574,35.5594,19,15,11,17,34,0.7894736842105263,8.083333333333334,,,2.474786349172074,8.411764705882353,8.0
PS2107049,SIDAY,38,246.8421,A,Manyara,Mbulu TC,18,20,0.9,1.0,29.205447193556605,Endagikot,Non-Government,EM.16234,-3.8639,35.52512,181,139,17,17,320,0.7679558011049724,4.172868217054265,,,2.1541543258028195,9.984375,10.0
PS2105041,AL-FALLAH,26,233.5385,B,Manyara,Simanjiro,13,13,1.0,1.0,27.57692307692308,Mirerani,Non-Government,EM.10997,-2.877797,32.718576,95,111,23,34,206,1.168421052631579,1.9152968776249792,,,2.5544360915623123,8.936893203883495,8.0
PS2105077,BLUE TANZANITE,24,235.8333,B,Manyara,Simanjiro,13,11,1.181818181818182,1.0,28.166420117264146,Endiamutu,Non-Government,EM.16236,-3.5768063,36.9828148,151,122,17,23,273,0.8079470198675497,2.023255813953489,,,2.2090736611634303,9.648351648351648,9.0
PS2105088,ENGATA,9,157.5556,C,Manyara,Simanjiro,4,5,0.8,0.8888888888888888,33.9934634239519,Ruvu Remit,Non-Government,EM.17112,-4.539561,37.649726,60,58,12,24,118,0.9666666666666668,1.8956995574804636,,,2.3799531425310656,10.254237288135592,10.0
PS2105090,GLISTEN,27,281.4074,A,Manyara,Simanjiro,14,13,1.0769230769230769,1.0,0.0,Mirerani,Non-Government,EM.17413,-3.55182,36.9824808,192,201,26,49,393,1.046875,16.2984496124031,,,2.007938327668415,9.312977099236642,9.0
PS2105040,KADO,11,164.5455,C,Manyara,Simanjiro,5,6,0.8333333333333334,1.0,23.141676475196103,Endiamutu,Non-Government,EM.12697,-3.578118,36.997892,17,18,6,35,35,1.0588235294117647,4.618045112781954,,,2.02837021134844,11.0,12.0
PS2105074,KAZAMOYO,49,181.8367,B,Manyara,Simanjiro,27,22,1.2272727272727273,0.979591836734694,31.8837956725507,Endiamutu,Non-Government,EM.15311,-3.5736833,36.9898166,131,140,21,21,271,1.068702290076336,2.8015854854180144,,,2.0468964305701864,10.25461254612546,10.0
PS2105066,NEW LIGHT,54,273.0741,A,Manyara,Simanjiro,27,27,1.0,1.0,0.0,Endiamutu,Non-Government,EM.15095,-3.7,29.98,288,289,26,26,577,1.0034722222222223,1.4544397463002114,,,2.12353900928185,9.476603119584055,9.0
PS2105053,NEW VISION,39,263.9487,A,Manyara,Simanjiro,21,18,1.1666666666666667,1.0,15.921543961883142,Mirerani,Non-Government,EM.14404,-3.55416,36.99464,136,146,22,28,282,1.0735294117647058,40.80487804878049,,,1.9359656193049577,9.77659574468085,10.0
PS2105082,NOTRE DAME OSOTWA,16,236.0625,B,Manyara,Simanjiro,5,11,0.4545454545454545,1.0,28.926344366986644,Loiborsiret,Non-Government,EM.16830,-4.2489702,36.3926277,133,62,20,20,195,0.4661654135338345,2.7472096482086994,,,2.3995178126178494,11.297435897435898,12.0
PS2401083,CITIZEN,19,291.1053,A,Geita,Bukombe,9,10,0.9,1.0,0.0,Igulwa,Non-Government,EM.17049,-3.2753437,31.5454635,121,126,10,10,247,1.0413223140495869,1.6869813028030431,,,1.9057949226169115,8.396761133603238,8.0
PS2401082,HIGHLAND OF PEACE,14,273.8571,A,Geita,Bukombe,4,10,0.4,1.0,15.387977764926667,Igulwa,Non-Government,EM.17050,-3.14359031,31.8265447,71,45,8,8,116,0.6338028169014085,9.24108527131783,,,2.326548299880442,9.163793103448276,9.0
PS2401084,HWIMA MINE,26,274.6923,A,Geita,Bukombe,16,10,1.6,1.0,0.0,Katente,Non-Government,EM.17051,-3.45082,31.89413,131,137,22,22,268,1.045801526717557,4.556854345165238,,,2.223814859290845,8.921641791044776,9.0
PS2401078,SAINT PADRE PIO,18,275.8889,A,Geita,Bukombe,7,11,0.6363636363636364,1.0,0.0,Uyovu,Non-Government,EM.15256,-3.2120343,31.3124791,90,87,14,14,177,0.9666666666666668,0.8049694002447979,,,2.3217245865990197,9.389830508474576,9.0
PS2401077,ST ALOYSIUS GONZAGA,30,236.2667,B,Geita,Bukombe,9,21,0.4285714285714285,1.0,36.54607442059346,Bulangwa,Non-Government,EM.15541,-3.4741762,31.9085388,112,104,18,36,216,0.9285714285714286,0.6255172413793104,,,2.376583292911937,8.833333333333334,8.0
PS2402133,EDAN,9,251.7778,A,Geita,Chato,6,3,2.0,1.0,18.777613411509428,Muungano,Non-Government,EM.17779,-2.06766332,31.7457344,110,131,27,27,241,1.190909090909091,2.0719368486810352,,,2.155888183386492,8.369294605809129,8.0
PS2402028,EMAU,36,265.0278,A,Geita,Chato,17,19,0.8947368421052632,1.0,9.819049084450056,Chato,Non-Government,EM.15013,-2.632781,31.729337,99,95,16,16,194,0.9595959595959596,1.3235042735042732,,,2.6857203589199963,10.422680412371134,11.0
PS2402132,GLORY TO GOD,26,289.8846,A,Geita,Chato,11,15,0.7333333333333333,1.0,0.0,Buseresere,Non-Government,EM.17494,-2.581863,31.542941,191,207,23,23,398,1.0837696335078535,18.52820512820513,,,1.8432640979481143,9.14824120603015,10.0
PS2402125,PARADISE,62,284.0161,A,Geita,Chato,34,28,1.2142857142857142,1.0,0.0,Muungano,Non-Government,EM.15259,-2.6323669,31.7496682,201,184,23,23,385,0.9154228855721394,2.149612403100775,,,2.2001333926655477,9.36883116883117,9.0
PS2404180,HEMALLEC,3,264.0,A,Geita,Geita,1,2,0.5,1.0,0.0,Nzera,Non-Government,EM.17439,-2.5810183,32.126965,17,19,6,6,36,1.1176470588235294,0.6884199134199134,,,1.9293061504650373,8.333333333333334,8.0
PS2404166,MAWEMERU,4,214.5,B,Geita,Geita,4,0,,1.0,0.0,Nyarugusu,Non-Government,EM.15985,-3.0988685,32.2361413,25,31,8,8,56,1.24,5.430232558139535,,,2.356060357495806,8.642857142857142,8.0
PS2404171,ST. JOSEPH THE WORKER,23,276.1739,A,Geita,Geita,10,13,0.7692307692307693,1.0,0.0,Katoro,Non-Government,EM.16734,-3.02002,31.89583,165,156,27,27,321,0.9454545454545454,5.456665492130608,,,1.8692419503866056,8.78816199376947,9.0
PS2404172,WEMA,71,233.3099,B,Geita,Geita,37,34,1.088235294117647,1.0,34.14776460348752,Ludete,Non-Government,EM.16735,-3.0226161,31.9471332,256,242,31,31,498,0.9453125,1.6403601179182574,,,2.552663011481595,9.734939759036145,10.0
PS2403001,ALOYSIUS,56,257.7857,A,Geita,Geita TC,33,23,1.434782608695652,1.0,23.73845676449817,Kalangalala,Non-Government,EM.11230,-2.86867,32.2423,183,195,25,25,378,1.0655737704918034,0.9869904955934288,,,2.1581465130713635,9.761904761904765,10.0
PS2403062,AMASHAK,28,237.9286,B,Geita,Geita TC,14,14,1.0,1.0,29.568581643497264,Nyankumbu,Non-Government,EM.17531,-2.9095319,32.2255875,52,59,14,14,111,1.1346153846153846,15.604651162790695,,,2.274556228909477,9.08108108108108,9.0
PS2403058,ELISHADAI,8,262.375,A,Geita,Geita TC,4,4,1.0,1.0,19.76045510451366,Buhalahala,Non-Government,EM.17059,-2.882819,32.262284,102,140,24,30,242,1.3725490196078431,29.67441860465116,,,1.8837718565020616,8.115702479338843,8.0
PS2403054,EMACO VISION,111,276.1081,A,Geita,Geita TC,61,50,1.22,1.0,5.645615196231221,Nyankumbu,Non-Government,EM.15987,-2.9174736,32.2374138,591,574,38,40,1165,0.9712351945854484,1.5094573643410854,,,1.839436311613508,7.629184549356223,7.0
PS2403008,FTM,42,219.8095,B,Geita,Geita TC,15,27,0.5555555555555556,1.0,33.024564828111934,Kalangalala,Non-Government,EM.11231,-2.8,32.224279,154,136,26,26,290,0.8831168831168831,2.2169521231010707,,,2.3436000843849474,9.282758620689656,9.0
PS2403064,GEITA ADVENTIST,24,263.375,A,Geita,Geita TC,15,9,1.6666666666666667,1.0,22.267510275935404,Nyankumbu,Non-Government,EM.17684,-2.8893696,32.2336856,121,119,18,18,240,0.9834710743801652,6.089478673781,,,2.123267267418044,9.491666666666667,9.0
PS2403011,GOLDEN VALLEY,107,263.4673,A,Geita,Geita TC,56,51,1.0980392156862746,1.0,15.715084578473826,Kalangalala,Non-Government,EM.13105,-2.8809215,32.2138003,288,299,39,39,587,1.0381944444444444,24.561709401709404,,,2.077011037462204,10.168654173764908,10.0
PS2403032,NOBLE BRIDGE,7,205.0,B,Geita,Geita TC,2,5,0.4,1.0,27.105237087157537,Nyankumbu,Non-Government,EM.15262,-2.9056855,32.2018425,31,21,6,6,52,0.6774193548387096,1.2525839793281652,,,2.9116045109874324,9.057692307692308,8.5
PS2403061,PEMMA ELITE,17,274.6471,A,Geita,Geita TC,6,11,0.5454545454545454,1.0,14.058823529411764,Nyankumbu,Non-Government,EM.17361,-2.9085492,32.1961362,117,120,16,16,237,1.0256410256410255,7.44031007751938,,,1.9567871640190737,8.413502109704641,8.0
PS2403050,PRECIOUS BLOOD,18,256.5,A,Geita,Geita TC,6,12,0.5,1.0,24.840447651082552,Nyankumbu,Non-Government,EM.14791,-2.9026812,32.2467784,82,67,19,19,149,0.8170731707317073,4.416906607604282,,,2.528269071518217,9.63758389261745,10.0
PS2403046,RICH HILL,39,257.9487,A,Geita,Geita TC,21,18,1.1666666666666667,1.0,21.55787243457307,Buhalahala,Non-Government,EM.13106,-2.874301,32.24913,189,251,23,23,440,1.328042328042328,1.5238372093023254,,,2.0860566222911974,8.813636363636364,9.0
PS2403055,ROYAL FAMILY,48,287.2292,A,Geita,Geita TC,21,27,0.7777777777777778,1.0,0.0,Bombambili,Non-Government,EM.16736,-2.881288,32.325393,257,310,44,52,567,1.206225680933852,1.9293776559176683,,,1.9600586052487388,9.264550264550264,9.0
PS2403060,SAMANDITO,63,294.9683,A,Geita,Geita TC,31,32,0.96875,1.0,0.0,Buhalahala,Non-Government,EM.17440,-2.8773421,32.2598073,204,212,18,18,416,1.03921568627451,4.505581395348838,,,1.7692046402752843,9.317307692307692,9.0
PS2403063,TRUE VISION,4,285.75,A,Geita,Geita TC,2,2,1.0,1.0,0.0,Buhalahala,Non-Government,EM.17540,-2.8821746,32.275586,40,41,7,10,81,1.025,0.8157467532467533,,,2.063464929953202,9.037037037037036,9.0
PS2403051,WAJA SPRINGS,59,289.7119,A,Geita,Geita TC,33,26,1.2692307692307692,1.0,0.0,Bombambili,Non-Government,EM.15263,-2.8686549,32.2855815,290,278,20,20,568,0.9586206896551724,1.8369175817523875,,,2.138538880159994,8.894366197183098,9.0
PS2405083,AARDVARK,11,255.0,A,Geita,Mbogwe,3,8,0.375,1.0,26.610365842053618,Lulembela,Non-Government,EM.16737,-3.2397417,31.9110996,56,51,6,8,107,0.9107142857142856,1.1931276088252831,,,2.0522053649641823,9.532710280373832,9.0
PS2405084,BRILLIANT,33,186.2121,B,Geita,Mbogwe,15,18,0.8333333333333334,1.0,32.80884894856356,Ushirika,Non-Government,EM.17062,-3.3687891,32.2531251,114,111,6,6,225,0.9736842105263158,4.251698043558509,,,2.231208497210579,10.475555555555555,11.0
PS2405089,SHALOM,15,246.4,A,Geita,Mbogwe,7,8,0.875,1.0,28.166420117264146,Nyakafulu,Non-Government,EM.17482,-3.6539961,32.1934128,86,75,16,16,161,0.872093023255814,1.8647058823529408,,,2.699442050636753,9.322981366459627,9.0
PS2405088,WIGRARET,7,246.0,A,Geita,Mbogwe,3,4,0.75,1.0,26.99229859929438,Nyakafulu,Non-Government,EM.16740,-3.2343567,32.1557233,32,39,14,14,71,1.21875,2.6515503875968998,,,1.6761155155844778,9.56338028169014,9.0
PS2502034,NZELLA,43,277.6047,A,Katavi,Mpanda MC,23,20,1.15,1.0,9.005215272787666,Kasokola,Non-Government,EM.16178,-6.22163145,31.356358,269,254,29,29,523,0.9442379182156134,1.3513738156761417,,,2.1308702742416394,9.504780114722754,9.0
PS2502035,REIMETA,73,262.3699,A,Katavi,Mpanda MC,33,40,0.825,1.0,22.144740224479552,Kasokola,Non-Government,EM.16790,-6.3306226,31.0747775,342,311,33,34,653,0.9093567251461988,4.287209302325581,,,2.334753011288938,9.06125574272588,9.0
PS2601104,MAMALILO,47,276.6383,A,Njombe,Ludewa,30,17,1.7647058823529411,1.0,0.0,Lupanga,Non-Government,EM.15343,-9.7206,34.4866,262,228,29,41,490,0.8702290076335878,1.8907486266635067,,,1.5318144938215863,9.338775510204082,9.0
PS2603040,SELENGA,24,265.7917,A,Njombe,Makambako TC,11,13,0.8461538461538461,1.0,11.939622229913958,Lyamkena,Non-Government,EM.16913,-8.8988213,34.8380947,111,101,24,27,212,0.90990990990991,11.005703211517163,,,2.2911130489794664,9.471698113207546,9.0
PS2603032,SIGRID,113,251.3982,A,Njombe,Makambako TC,55,58,0.9482758620689656,1.0,31.737449520889385,Kivavi,Non-Government,EM.15713,-8.8814466,34.8249283,364,310,34,34,674,0.8516483516483516,5.818312440313664,,,2.209343788400842,9.73293768545994,10.0
